,지역,연령,성별,독서 빈도,독서장애요인1,독서장애요인2,도서 선택시 이용정보1,도서 선택시 이용정보2,도서 입수경로1,도서 입수경로2,종이책 선호분야1,종이책 선호분야2,전자책 선호분야1,전자책 선호분야2,도서관 이용경험,주이용 도서관 종류1,월 평균 이용빈도,연 평균 이용빈도,이용 목적,비이용 이유,최종학력,연도,종이책 빈도,전자책 빈도,오디오북 빈도,종이신문,인터넷신문,종이잡지,웹진,만화책,웹툰,독서 선호도,주이용 도서관 종류2,평일 평균 독서시간(분),주말 평균 독서시간(분),종이_평일 평균 독서시간(분),종이_주말 평균 독서시간(분),전자_평일 평균 독서시간(분),전자_주말 평균 독서시간(분),오디오_평일 평균 독서시간(분),오디오_주말 평균 독서시간(분),종이책,전자책,웹소설,오디오북,총 독서량,도서관 방문,전자도서관 이용,전자책/오디오북/웹소설 구독,전자책 이용이유1,전자책 이용이유2,전자책 이용방식1,전자책 이용방식2
4988,광주,30-39세,남,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,"인터넷의 책 소개, 광고",SNS 책 소개,직접 구입,집에 있는 책,소설(장르소설 포함),"취미, 오락, 여행, 건강","취미, 오락, 여행, 건강","예술, 문화",없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,120.0,0.0,30.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,무료 이용,대여 이용
4989,광주,30-39세,남,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,"유튜브, 책방송 팟캐스트의 책 소개","유명인, 전문가 추천",직접 구입,주위 사람에게 대여,문학,재테크,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
4990,광주,30-39세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","인터넷의 책 소개, 광고","텔레비전이나 라디오의 책 소개, 광고",직접 구입,주위 사람에게 대여,소설(장르소설 포함),"취미, 오락, 여행, 건강",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
4991,광주,30-39세,여,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,"인터넷의 책 소개, 광고",베스트셀러,직접 구입,집에 있는 책,소설(장르소설 포함),문학,소설(장르소설 포함),"취미, 오락, 여행, 건강",없다,0,0,0,0,집에서 멀다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,60.0,90.0,30.0,60.0,0.0,0.0,변함 없음,약간 증가,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,좋아하는 콘텐츠가 많아서,보관과 휴대가 편리해서,무료 이용,대여 이용
4992,광주,30-39세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,베스트셀러,각종 기관 추천도서,직접 구입,도서관 대여,재테크,자기계발서,0,0,있다,공공도서관,0,약간 감소,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
4993,광주,30-39세,남,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,0,베스트셀러,"유튜브, 책방송 팟캐스트의 책 소개",직접 구입,0,재테크,자기계발서,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
4994,광주,30-39세,남,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",독서의 필요성을 느끼지 못해서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
4995,광주,30-39세,여,전혀 읽지 않음,책을 읽을만한 마음의 여유가 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
4996,광주,30-39세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
4997,광주,30-39세,여,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
4998,광주,30-39세,남,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","가족, 친구 추천","유명인, 전문가 추천",직접 구입,0,0,0,자기계발서,소설(장르소설 포함),없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,변함 없음,약간 증가,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,시간과 장소에 관계없이 이용할 수 있어서,인터넷이나 앱으로 손쉽게 접할 수 있어서,구매 이용,무료 이용
4999,광주,30-39세,남,일주일에 한두 번,여가/취미활동,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","유명인, 전문가 추천","서점, 도서관 등에서 책을 직접 보고",직접 구입,도서관 대여,소설(장르소설 포함),"정치, 사회, 시사",재테크,"예술, 문화",있다,직장도서관,약간 감소,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,구매 이용,무료 이용
5000,광주,30-39세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,베스트셀러,"서점, 도서관 등에서 책을 직접 보고",직접 구입,집에 있는 책,"철학, 사상, 종교",문학,0,0,있다,공공도서관,매우 증가,0,자료조사,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5001,광주,30-39세,여,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",여가/취미활동,"텔레비전이나 라디오의 책 소개, 광고","인터넷의 책 소개, 광고",직접 구입,도서관 대여,문학,"정치, 사회, 시사","예술, 문화",재테크,있다,공공도서관,0,35,전자자료 이용,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,직장도서관,0.0,0.0,40.0,50.0,60.0,90.0,80.0,100.0,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,매우 감소,변함 없음,매우 감소,종이책에 없는 콘텐츠여서,무료로 이용할 수 있어서,무료 이용,대여 이용
5002,광주,30-39세,여,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책을 읽고 이해하기가 어려워서,"인터넷의 책 소개, 광고",각종 기관 추천도서,직장 비치,공공장소 비치,소설(장르소설 포함),"철학, 사상, 종교","가정, 육아, 요리","어학, 외국어",있다,학교도서관,매우 증가,0,전자자료 이용,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,직장도서관,0.0,0.0,0.0,30.0,30.0,60.0,0.0,70.0,약간 감소,약간 감소,변함 없음,변함 없음,약간 감소,매우 감소,매우 감소,약간 감소,보관과 휴대가 편리해서,무료로 이용할 수 있어서,무료 이용,대여 이용
5003,광주,30-39세,여,전혀 읽지 않음,독서의 필요성을 느끼지 못해서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5004,광주,30-39세,남,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","유튜브, 책방송 팟캐스트의 책 소개",SNS 책 소개,직접 구입,선물,"취미, 오락, 여행, 건강",재테크,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5005,광주,30-39세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,어떤 책을 읽을지 몰라서,"신문이나 잡지의 책 소개, 광고",베스트셀러,도서관 대여,선물,"정치, 사회, 시사","어학, 외국어",소설(장르소설 포함),"가정, 육아, 요리",있다,공공도서관,매우 증가,0,자료조사,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,전문도서관,0.0,0.0,30.0,60.0,25.0,85.0,30.0,45.0,약간 감소,변함 없음,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,약간 감소,보관과 휴대가 편리해서,좋아하는 콘텐츠가 많아서,무료 이용,대여 이용
5006,광주,40-49세,남,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5007,광주,40-49세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"인터넷의 책 소개, 광고",베스트셀러,집에 있는 책,공공장소 비치,"역사, 지리","정치, 사회, 시사","경제, 경영","가정, 육아, 요리",있다,공공도서관,0,10,자료조사,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,40.0,50.0,50.0,80.0,90.0,100.0,변함 없음,변함 없음,약간 감소,약간 감소,약간 감소,변함 없음,변함 없음,매우 감소,보관과 휴대가 편리해서,종이책에 없는 콘텐츠여서,무료 이용,구매 이용
5008,광주,40-49세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",어떤 책을 읽을지 몰라서,"인터넷의 책 소개, 광고",베스트셀러,직접 구입,도서관 대여,소설(장르소설 포함),"예술, 문화",문학,"과학, 기술, 컴퓨터",있다,공공도서관,0,60,독서 및 도서 대출,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,직장도서관,0.0,0.0,60.0,90.0,60.0,60.0,30.0,60.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,약간 감소,약간 감소,매우 감소,무료로 이용할 수 있어서,보관과 휴대가 편리해서,무료 이용,구매 이용
5009,광주,40-49세,여,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"가족, 친구 추천","유명인, 전문가 추천",주위 사람에게 대여,선물,자기계발서,소설(장르소설 포함),재테크,"취미, 오락, 여행, 건강",없다,0,0,0,0,책을 읽지 않는다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,10.0,20.0,10.0,30.0,0.0,0.0,약간 감소,약간 감소,변함 없음,변함 없음,약간 감소,변함 없음,변함 없음,변함 없음,시간과 장소에 관계없이 이용할 수 있어서,보관과 휴대가 편리해서,구매 이용,무료 이용
5010,광주,40-49세,여,한 달에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",어떤 책을 읽을지 몰라서,"인터넷의 책 소개, 광고",각종 기관 추천도서,도서관 대여,선물,"과학, 기술, 컴퓨터",소설(장르소설 포함),소설(장르소설 포함),"예술, 문화",있다,공공도서관,0,10,자료조사,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,전문도서관,0.0,0.0,20.0,30.0,10.0,90.0,10.0,60.0,약간 감소,약간 감소,약간 증가,매우 감소,약간 감소,변함 없음,약간 감소,매우 감소,보관과 휴대가 편리해서,무료로 이용할 수 있어서,무료 이용,대여 이용
5011,광주,40-49세,여,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,"가족, 친구 추천","유명인, 전문가 추천",주위 사람에게 대여,직접 구입,"취미, 오락, 여행, 건강",재테크,소설(장르소설 포함),자기계발서,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,20.0,30.0,30.0,60.0,0.0,0.0,약간 감소,약간 감소,약간 감소,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,보관과 휴대가 편리해서,시간을 보내려고,무료 이용,0
5012,광주,40-49세,여,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5013,광주,40-49세,남,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,베스트셀러,각종 기관 추천도서,도서관 대여,직접 구입,"정치, 사회, 시사",재테크,0,0,있다,공공도서관,매우 증가,0,독서 및 도서 대출,0,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5014,광주,40-49세,남,몇 달에 한번,독서의 필요성을 느끼지 못해서,어떤 책을 읽을지 몰라서,"인터넷의 책 소개, 광고","유명인, 전문가 추천",집에 있는 책,주위 사람에게 대여,문학,소설(장르소설 포함),"과학, 기술, 컴퓨터","예술, 문화",없다,0,0,0,0,읽고 싶은 책은 구입해서 읽는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,40.0,70.0,10.0,80.0,15.0,90.0,약간 감소,약간 감소,변함 없음,매우 감소,변함 없음,변함 없음,변함 없음,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,무료 이용,대여 이용
5015,광주,40-49세,남,매일,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,"인터넷의 책 소개, 광고","가족, 친구 추천",집에 있는 책,선물,0,0,자기계발서,재테크,없다,0,0,0,0,책을 읽지 않는다,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,보관과 휴대가 편리해서,시간과 장소에 관계없이 이용할 수 있어서,무료 이용,대여 이용
5016,광주,40-49세,남,전혀 읽지 않음,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5017,광주,40-49세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",일 또는 학업 때문에 책읽을시간이 없어서,베스트셀러,"서점, 도서관 등에서 책을 직접 보고",직접 구입,집에 있는 책,문학,"정치, 사회, 시사",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5018,광주,40-49세,남,일주일에 한두 번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",독서의 필요성을 느끼지 못해서,"신문이나 잡지의 책 소개, 광고","인터넷의 책 소개, 광고",도서관 대여,직장 비치,0,0,소설(장르소설 포함),"역사, 지리",있다,공공도서관,약간 증가,0,전자자료 이용,0,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,직장도서관,0.0,0.0,20.0,0.0,60.0,90.0,0.0,0.0,약간 감소,약간 감소,변함 없음,약간 감소,약간 감소,변함 없음,변함 없음,매우 감소,좋아하는 콘텐츠가 많아서,부담 없이 즐길 수 있어서,무료 이용,구매 이용
5019,광주,40-49세,남,몇 달에 한번,여가/취미활동,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용","신문이나 잡지의 책 소개, 광고","가족, 친구 추천",직접 구입,선물,"취미, 오락, 여행, 건강",재테크,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5020,광주,40-49세,남,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5021,광주,40-49세,남,한 달에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"신문이나 잡지의 책 소개, 광고",베스트셀러,집에 있는 책,주위 사람에게 대여,"정치, 사회, 시사","가정, 육아, 요리",0,0,있다,공공도서관,0,20,독서 및 도서 대출,0,대학(4년제 미만),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,매우 증가,매우 증가,매우 증가,변함 없음,0,0,0,0
5022,광주,40-49세,여,전혀 읽지 않음,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5023,광주,40-49세,남,몇 달에 한번,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,"인터넷의 책 소개, 광고",각종 기관 추천도서,주위 사람에게 대여,선물,"역사, 지리","경제, 경영",0,0,없다,0,0,0,0,유익한 프로그램이 부족하다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5024,광주,40-49세,남,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,"유명인, 전문가 추천","가족, 친구 추천",직접 구입,선물,0,0,자기계발서,"예술, 문화",없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,부담 없이 즐길 수 있어서,시간과 장소에 관계없이 이용할 수 있어서,구매 이용,무료 이용
5025,광주,40-49세,여,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,글자가 잘 보이지 않아서,"서점, 도서관 등에서 책을 직접 보고",각종 기관 추천도서,직접 구입,집에 있는 책,자기계발서,문학,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 좋아한다,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5026,광주,40-49세,여,전혀 읽지 않음,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,책 읽는 것이 싫고 책 읽는 습관이 들지 않아서,0,0,0,0,0,0,0,0,없다,0,0,0,0,책을 읽지 않는다,고등학교,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,매우 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5027,광주,40-49세,남,몇 달에 한번,일 또는 학업 때문에 책읽을시간이 없어서,"휴대전화,인터넷,텔레비전,게임 등 콘텐츠 이용",각종 기관 추천도서,"유튜브, 책방송 팟캐스트의 책 소개",주위 사람에게 대여,직접 구입,자기계발서,"역사, 지리",0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5028,광주,40-49세,남,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,여가/취미활동,"인터넷의 책 소개, 광고","유명인, 전문가 추천",직접 구입,주위 사람에게 대여,소설(장르소설 포함),자기계발서,재테크,소설(장르소설 포함),없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,30.0,0.0,60.0,0.0,0.0,변함 없음,약간 증가,약간 증가,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,시간과 장소에 관계없이 이용할 수 있어서,인터넷이나 앱으로 손쉽게 접할 수 있어서,구매 이용,무료 이용
5029,광주,40-49세,남,전혀 읽지 않음,독서의 필요성을 느끼지 못해서,책을 읽고 이해하기가 어려워서,0,0,0,0,0,0,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,약간 싫어한다,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,변함 없음,0,0,0,0
5030,광주,40-49세,남,일주일에 한두 번,일 또는 학업 때문에 책읽을시간이 없어서,책을 읽을만한 마음의 여유가 없어서,베스트셀러,"유튜브, 책방송 팟캐스트의 책 소개",주위 사람에게 대여,직접 구입,재테크,자기계발서,0,0,없다,0,0,0,0,일이 바빠 갈 시간이 없다,대학(4년제 이상),2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,보통이다,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,약간 증가,변함 없음,변함 없음,변함 없음,약간 증가,변함 없음,변함 없음,변함 없음,0,0,0,0
